POS	DRIVER	CAR	MANUFACTURER	LAPS	START	LED	PTS	BONUS	PENALTY
1	William Byron	24	Chevrolet	201	5	10	50	10	0
2	Tyler Reddick	45	Toyota	201	11	0	44	9	0
3	Jimmie Johnson	84	Toyota	201	40	0	34	0	0
4	Chase Briscoe	19	Toyota	201	1	4	33	0	100
5	John Hunter Nemechek	42	Toyota	201	18	0	34	2	0
6	Alex Bowman	48	Chevrolet	201	38	11	42	11	0
7	Ryan Blaney	12	Ford	201	16	23	51	21	0
8	Austin Cindric	2	Ford	201	2	59	48	19	0
9	Justin Allgaier	40	Chevrolet	201	19	0	0	0	0
10	Chris Buescher	17	Ford	201	6	0	40	13	0
11	Michael McDowell	71	Chevrolet	201	25	4	27	1	0
12	Erik Jones	43	Toyota	201	4	0	40	15	0
13	Daniel Suarez	99	Chevrolet	201	36	0	29	5	0
14	Ty Dillon	10	Chevrolet	201	7	3	31	8	0
15	Chase Elliott	9	Chevrolet	201	17	2	33	11	0
16	Ty Gibbs	54	Toyota	201	23	0	21	0	0
17	Riley Herbst	35	Toyota	201	24	0	20	0	0
18	Ricky Stenhouse Jr.	47	Chevrolet	201	31	0	26	7	0
19	Justin Haley	7	Chevrolet	201	35	0	18	0	0
20	Kyle Larson	5	Chevrolet	201	22	0	17	0	0
21	Cole Custer	41	Ford	201	30	0	16	0	0
22	Corey LaJoie	01	Ford	201	12	10	20	5	0
23	Austin Dillon	3	Chevrolet	201	15	0	18	4	0
24	Denny Hamlin	11	Toyota	201	8	6	20	7	0
25	Cody Ware	51	Ford	200	28	0	12	0	10
26	Brad Keselowski	6	Ford	200	34	0	20	9	0
27	Todd Gilliland	34	Ford	199	14	0	20	10	10
28	Noah Gragson	4	Ford	198	32	2	9	0	0
29	Bubba Wallace	23	Toyota	197	3	18	20	12	0
30	Carson Hocevar	77	Chevrolet	196	33	1	7	0	0
31	Christopher Bell	20	Toyota	195	20	0	13	7	0
32	Ryan Preece	60	Ford	195	27	6	5	0	0
33	Shane van Gisbergen	88	Chevrolet	193	26	0	4	0	0
34	Kyle Busch	8	Chevrolet	186	21	0	5	2	0
35	Joey Logano	22	Ford	185	10	43	21	19	0
36	Zane Smith	38	Ford	108	37	0	1	0	0
37	Josh Berry	21	Ford	105	29	0	1	0	0
38	Martin Truex Jr.	56	Toyota	71	39	0	1	0	0
39	Helio Castroneves	91	Chevrolet	70	41	0	0	0	0
40	Ross Chastain	1	Chevrolet	70	9	0	8	7	0
41	AJ Allmendinger	16	Chevrolet	42	13	0	6	5	0
