POS	DRIVER	CAR	MANUFACTURER	LAPS	START	LED	PTS	BONUS	PENALTY
1	Joey Logano	22	Ford	271	27	7	42	2	0
2	Ross Chastain	1	Chevrolet	271	31	0	35	0	0
3	Ryan Blaney	12	Ford	271	24	2	37	3	0
4	Kyle Larson	5	Chevrolet	271	4	90	50	17	0
5	Erik Jones	43	Toyota	271	14	0	33	1	0
6	Ricky Stenhouse Jr.	47	Chevrolet	271	34	0	31	0	0
7	Austin Dillon	3	Chevrolet	271	19	0	30	0	0
8	John Hunter Nemechek	42	Toyota	271	28	1	29	0	0
9	Christopher Bell	20	Toyota	271	16	0	28	0	0
10	Daniel Suarez	99	Chevrolet	271	25	0	27	0	0
11	Todd Gilliland	34	Ford	271	32	4	26	0	0
12	Ty Dillon	10	Chevrolet	271	23	0	25	0	0
13	William Byron	24	Chevrolet	271	2	22	32	8	0
14	Riley Herbst	35	Toyota	271	21	0	23	0	0
15	Justin Haley	7	Chevrolet	271	15	0	22	0	0
16	Chase Elliott	9	Chevrolet	271	29	0	21	0	0
17	Zane Smith	38	Ford	271	13	0	20	0	0
18	Chris Buescher	17	Ford	271	12	0	25	6	0
19	Cole Custer	41	Ford	271	20	0	18	0	0
20	Kyle Busch	8	Chevrolet	271	26	0	18	1	0
21	Tyler Reddick	45	Toyota	271	17	1	34	18	0
22	Shane van Gisbergen	88	Chevrolet	271	37	0	15	0	0
23	Ty Gibbs	54	Toyota	271	6	0	17	3	0
24	Carson Hocevar	77	Chevrolet	270	1	22	24	11	0
25	Austin Cindric	2	Ford	268	3	60	22	10	0
26	Michael McDowell	71	Chevrolet	265	5	19	13	2	0
27	Chase Briscoe	19	Toyota	254	22	0	10	0	0
28	Brad Keselowski	6	Ford	246	30	0	9	0	0
29	Ryan Preece	60	Ford	237	33	0	15	7	0
30	Cody Ware	51	Ford	237	36	0	7	0	0
31	Jesse Love	62	Chevrolet	217	35	0	0	0	0
32	Josh Berry	21	Ford	187	7	41	13	8	0
33	Bubba Wallace	23	Toyota	179	9	0	10	6	0
34	Noah Gragson	4	Ford	172	18	0	3	0	0
35	Alex Bowman	48	Chevrolet	172	11	1	10	8	0
36	AJ Allmendinger	16	Chevrolet	172	10	0	1	0	0
37	Chad Finchum	66	Ford	167	38	0	1	0	0
38	Denny Hamlin	11	Toyota	73	8	1	1	0	0~
