POS	DRIVER	CAR	MANUFACTURER	LAPS	START	LED	PTS	BONUS	PENALTY
1	Christopher Bell	20	Toyota	266	32	1	40	0	0
2	Carson Hocevar	77	Chevrolet	266	26	0	41	6	0
3	Kyle Larson	5	Chevrolet	266	17	12	44	10	0
4	Ryan Blaney	12	Ford	266	1	1	36	3	0
5	Ricky Stenhouse Jr.	47	Chevrolet	266	34	0	35	3	0
6	Denny Hamlin	11	Toyota	266	37	0	31	0	0
7	Kyle Busch	8	Chevrolet	266	6	13	30	0	0
8	Ross Chastain	1	Chevrolet	266	33	25	29	0	0
9	Bubba Wallace	23	Toyota	266	14	0	44	16	0
10	John Hunter Nemechek	42	Toyota	266	22	0	27	0	0
11	Zane Smith	38	Ford	266	7	0	26	0	0
12	Joey Logano	22	Ford	266	4	83	34	9	0
13	Michael McDowell	71	Chevrolet	266	24	0	24	0	0
14	AJ Allmendinger	16	Chevrolet	266	12	0	23	0	0
15	Todd Gilliland	34	Ford	266	5	7	26	4	0
16	Austin Dillon	3	Chevrolet	266	15	0	21	0	0
17	Riley Herbst	35	Toyota	266	27	0	20	0	0
18	Ryan Preece	60	Ford	266	11	0	19	0	0
19	Tyler Reddick	45	Toyota	266	18	0	28	10	0
20	Chase Elliott	9	Chevrolet	266	19	0	23	6	0
21	Chase Briscoe	19	Toyota	266	25	5	16	0	0
22	B.J. McLeod	78	Chevrolet	266	38	1	0	0	0
23	Shane van Gisbergen	88	Chevrolet	266	30	2	14	0	0
24	Justin Haley	7	Chevrolet	266	21	0	13	0	0
25	Josh Berry	21	Ford	265	3	56	22	10	0
26	Alex Bowman	48	Chevrolet	266	13	6	17	6	0
27	William Byron	24	Chevrolet	266	16	6	25	15	0
28	Austin Cindric	2	Ford	257	2	47	20	11	0
29	Ty Dillon	10	Chevrolet	266	20	0	8	0	0
30	Chris Buescher	17	Ford	266	8	0	7	0	0
31	Erik Jones	43	Toyota	266	28	0	6	0	0
32	Ty Gibbs	54	Toyota	201	36	0	5	0	0
33	Daniel Suarez	99	Chevrolet	183	29	0	4	0	0
34	Noah Gragson	4	Ford	183	10	0	4	1	0
35	Cody Ware	51	Ford	183	31	1	2	0	0
36	Cole Custer	41	Ford	183	23	0	1	0	0
37	J.J. Yeley	44	Chevrolet	183	39	0	1	0	0
38	Corey LaJoie	01	Ford	149	35	0	1	0	0
39	Brad Keselowski	6	Ford	149	9	0	1	0	0
