POS	DRIVER	CAR	MANUFACTURER	LAPS	START	LED	PTS	BONUS	PENALTY
1	Denny Hamlin	11	Toyota	298	3	0	0	0	0
2	William Byron	24	Chevrolet	298	1	0	0	0	0
3	Christopher Bell	20	Toyota	298	17	0	0	0	0
4	Tyler Reddick	45	Toyota	298	7	0	0	0	0
5	Ryan Blaney	12	Ford	298	9	0	0	0	0
6	Chris Buescher	17	Ford	298	14	0	0	0	0
7	Ross Chastain	1	Chevrolet	298	25	0	0	0	0
8	Chase Elliott	9	Chevrolet	298	15	0	0	0	0
9	Ty Gibbs	54	Toyota	298	11	0	0	0	0
10	Kyle Busch	8	Chevrolet	298	8	0	0	0	0
11	Austin Cindric	2	Ford	298	6	0	0	0	0
12	Zane Smith	38	Ford	298	16	0	0	0	0
13	Joey Logano	22	Ford	298	18	0	0	0	0
14	Todd Gilliland	34	Ford	298	12	0	0	0	0
15	Daniel Suarez	99	Chevrolet	298	30	0	0	0	0
16	Ty Dillon	10	Chevrolet	298	29	0	0	0	0
17	Erik Jones	43	Toyota	298	34	0	0	0	0
18	AJ Allmendinger	16	Chevrolet	298	22	0	0	0	0
19	Noah Gragson	4	Ford	298	26	0	0	0	0
20	Shane van Gisbergen	88	Chevrolet	298	36	0	0	0	0
21	Bubba Wallace	23	Toyota	298	5	0	0	0	0
22	Cole Custer	41	Ford	298	31	0	0	0	0
23	Austin Dillon	3	Chevrolet	298	23	0	0	0	0
24	Justin Haley	7	Chevrolet	298	21	0	0	0	0
25	Ricky Stenhouse Jr.	47	Chevrolet	298	28	0	0	0	0
26	Ryan Preece	60	Ford	298	2	0	0	0	0
27	Cody Ware	51	Ford	298	35	0	0	0	0
28	Chase Briscoe	19	Toyota	298	4	0	0	0	0
29	Michael McDowell	71	Chevrolet	298	10	0	0	0	0
30	John Hunter Nemechek	42	Toyota	298	27	0	0	0	0
31	Austin Hill	33	Chevrolet	298	37	0	0	0	0
32	Carson Hocevar	77	Chevrolet	298	13	0	0	0	0
33	Brad Keselowski	6	Ford	298	20	0	0	0	0
34	Riley Herbst	35	Toyota	298	32	0	0	0	0
35	Alex Bowman	48	Chevrolet	298	33	0	0	0	0
36	Josh Berry	21	Ford	298	24	0	0	0	0
37	Kyle Larson	5	Chevrolet	298	19	0	0	0	0
38	J.J. Yeley	44	Chevrolet	298	38	0	0	0	0
