POS	DRIVER	CAR	MANUFACTURER	LAPS	START	LED	PTS	BONUS	PENALTY
1	Kyle Larson	5	Chevrolet	267	1	221	61	21	0
2	Christopher Bell	20	Toyota	267	3	3	49	14	0
3	Ryan Blaney	12	Ford	267	10	0	49	15	0
4	Chase Briscoe	19	Toyota	267	19	0	33	0	0
5	Alex Bowman	48	Chevrolet	267	21	2	41	9	0
6	Josh Berry	21	Ford	267	38	0	38	7	0
7	Ryan Preece	60	Ford	267	30	0	34	4	0
8	Chris Buescher	17	Ford	267	2	0	29	0	0
9	Joey Logano	22	Ford	267	5	1	30	2	0
10	John Hunter Nemechek	42	Toyota	267	17	0	27	0	0
11	Austin Cindric	2	Ford	267	13	0	32	6	0
12	Todd Gilliland	34	Ford	267	23	0	25	0	0
13	Corey Heim	67	Toyota	267	28	0	0	0	0
14	Noah Gragson	4	Ford	267	24	0	23	0	0
15	Chase Elliott	9	Chevrolet	267	9	29	40	18	0
16	Zane Smith	38	Ford	267	18	0	24	3	0
17	Tyler Reddick	45	Toyota	267	4	0	20	0	0
18	Ross Chastain	1	Chevrolet	267	26	0	19	0	0
19	Ricky Stenhouse Jr.	47	Chevrolet	267	27	0	18	0	0
20	Shane van Gisbergen	88	Chevrolet	267	34	0	17	0	0
21	Kyle Busch	8	Chevrolet	266	35	1	16	0	0
22	Austin Dillon	3	Chevrolet	266	20	0	15	0	0
23	Michael McDowell	71	Chevrolet	266	11	0	14	0	0
24	William Byron	24	Chevrolet	266	7	0	13	0	0
25	Cole Custer	41	Ford	265	31	0	12	0	0
26	Carson Hocevar	77	Chevrolet	265	22	4	11	0	0
27	Riley Herbst	35	Toyota	265	25	0	10	0	0
28	Ty Gibbs	54	Toyota	264	6	0	9	0	0
29	Jesse Love	33	Chevrolet	264	32	0	0	0	0
30	Cody Ware	51	Ford	261	37	0	7	0	0
31	Justin Haley	7	Chevrolet	255	12	0	6	0	0
32	Erik Jones	43	Toyota	218	16	0	5	0	0
33	Bubba Wallace	23	Toyota	212	15	0	4	0	0
34	Daniel Suarez	99	Chevrolet	201	8	0	3	0	0
35	Ty Dillon	10	Chevrolet	197	29	4	2	0	0
36	Denny Hamlin	11	Toyota	196	14	2	8	7	0
37	Brad Keselowski	6	Ford	194	36	0	6	5	0
38	AJ Allmendinger	16	Chevrolet	6	33	0	1	0	0
